"SampleIndex","LPS.Added","AGR2","AGRN","CXCL13","BDNF","BST2","CALB1","TNFRSF14","CD276","CD40","CORO1A","CXCL5","EGF","BSG","CCL24","FGF1","FGFR3","CX3CL1","CSF3","CSF2","GH1","HBA1","ICAM2","IFNG","IL1B","IL1R1","IL10","IL12A","IL16","IL17A","IL18","IL1RN","IL2","IL22","IL23A","IL3","IL31","IL4","IL5","IL6","IL6R","CXCL8","IL9","IFNA1","IFNA2","CXCL10","FABP1","OLR1","CCL2","CCL8","CCL22","MSLN","CXCL9","CCL3","CCL4","CXCL3","CCL15","MB","NEG","OSM","PCSK9","PTX3","PLAU","CALCA","TNFRSF1A","CCL17","CD142","TNF","TREM2","KDR","VEGFA"
"1B0",FALSE,11.2539398504627,25.6133037771606,3.37139762310394,97.8191861522839,1.03665029682145,5.67475663984753,10.1425767517356,4995.00406164316,9.32298681340456,5341.67986015169,4701.88694701016,0.916236644323241,3.21840110864777,50.9191516546305,8.83198797269139,75.2385663535329,0.959968576940654,2.8829113316815,1.18432070032589,2.79351951837818,388.392512660138,272.634777303118,9.18092911226421,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,5.84871306321783,42.517936956035,79.4488121350473,6.4606602340729,1.0174263480914,23.0766062181541,1.22098535973917,79.8665503304245,9.49119934433628,392.441403756127,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,51.4627624411133,4.49567788686777,255.173497438978,0.0158236564712744,2.6851177739414,789.164389236228,22.348354891204,8970.06258320118,2.42153016256212,927.813490840018,10.1333867664011,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,242.823473346281
"1B1",TRUE,9.88069345253936,51.2916561413529,3.37139762310394,171.960744982659,1.03665029682145,6.09945080786056,10.1425767517356,5078.17002567147,16.0411762946935,4948.48941828638,5211.61945330791,0.916236644323241,7.8090603867494,71.3860901213878,8.83198797269139,75.2385663535329,1.68573899792284,9.78019147890537,1.81990365029794,2.79351951837818,482.413442573379,304.024298188721,8.70280334402008,4.21626045111441,9.54648299557741,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,22.0654807004214,64.4871824195254,839.522625455224,6.4606602340729,1.0174263480914,9.26782189671954,1.69817801260382,79.8665503304245,10.6712737602646,1352.13875477499,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,604.894389953506,3.42417074060289,255.173497438978,0.00137818606738473,2.6851177739414,1836.12318732199,22.348354891204,11991.9014722675,1.51652287546044,1628.69228482576,10.1333867664011,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,425.479821093407
"1D0",FALSE,12.266023072257,36.7234789145077,3.45749070727786,128.621155350149,1.18351820531754,7.92702150390592,10.1425767517356,6146.27655573088,11.2602033249748,6416.60954992212,5211.61945330791,0.916236644323241,6.72895632217606,60.191886129053,8.83198797269139,75.2385663535329,0.959968576940654,3.48591165084095,3.28431878740139,2.79351951837818,867.792022624135,708.981669506435,14.3731577470518,4.3443528717836,9.36226541926466,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,4.20966483134515,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,6.48824322000026,53.8000123856272,84.2663391428018,6.4606602340729,1.0174263480914,23.6949958875014,1.13599261617795,160.999700061905,16.0275893573067,400.094367727044,1.14381291177631,7.98926271424283,24.1706182924594,27.8411327373284,0.904759881810046,0.741756914801224,46.8407015540001,7.36500786042061,255.173497438978,0.0372771954886719,2.6851177739414,1293.14259767942,43.850389558633,8262.93921350679,2.20672520263698,1123.90904020595,18.6143939565349,8.03050863178554,3.18310035963834,27.332636615232,25.3395206625655,318.852802928915
"1D1",TRUE,9.88069345253936,33.4750500999605,3.37139762310394,116.474052023207,1.03665029682145,5.91910295870081,10.1425767517356,5064.07736312787,10.2618420264577,5192.2887503905,5211.61945330791,0.916236644323241,3.71005942683988,56.7926879498653,8.83198797269139,75.2385663535329,1.0185695801355,4.55664749230255,2.29200320925134,2.79351951837818,522.572998190482,272.634777303118,8.70280334402008,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,25.0827341581474,39.3544948774955,417.563016686887,6.4606602340729,1.0174263480914,15.2375670668298,1.23788892707166,79.8665503304245,4.91483131537108,758.307306052383,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,404.036787668446,3.42417074060289,255.173497438978,0.00559200584024631,2.6851177739414,978.849873408869,22.348354891204,11606.1269969728,1.22719759846975,1214.71525166671,10.1333867664011,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,256.664438203059
"1E0",FALSE,10.646456462422,26.6402980581031,3.37139762310394,107.125071043523,1.03665029682145,6.92671819700595,10.1425767517356,6003.56207698716,14.0647278844931,5627.03223102368,4951.2657847941,0.916236644323241,8.76154995018991,47.6266969716993,8.83198797269139,75.2385663535329,0.959968576940654,2.8829113316815,2.59024053684662,2.79351951837818,460.519520500289,272.634777303118,8.70280334402008,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,111.865573673028,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,4.8021241842212,30.8035685322155,144.856855449699,6.4606602340729,1.0174263480914,9.26782189671954,1.06445296773691,79.8665503304245,5.45076614325637,468.75061856082,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,63.1111195530299,3.63848892235119,255.173497438978,0.00670999112981704,2.6851177739414,618.766035907507,22.348354891204,9637.87479591473,1.22719759846975,925.754543539173,10.7648242027958,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,203.03931129215
"1E1",TRUE,9.88069345253936,24.8651742818264,3.37139762310394,98.732753819819,1.03665029682145,5.61930379418364,10.1425767517356,5093.34284852327,8.93345271426688,5455.27302088916,5211.61945330791,0.916236644323241,3.46621750377461,47.6266969716993,8.83198797269139,75.2385663535329,0.959968576940654,3.59030408676447,2.23123445101478,2.79351951837818,379.583714377939,272.634777303118,8.70280334402008,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,32.7603941685061,28.7517482340735,411.478350826556,6.4606602340729,1.0174263480914,9.26782189671954,1.06445296773691,79.8665503304245,6.76127730119043,620.217522054066,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,289.53576291346,3.42417074060289,255.173497438978,0.00137818606738473,2.6851177739414,753.477300594753,22.348354891204,10619.8058741272,1.22719759846975,1044.00896199915,10.1333867664011,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,275.548886273725
"1F0",FALSE,9.88069345253936,54.1033313541045,3.37139762310394,190.706276354225,1.03665029682145,8.24369649222442,10.1425767517356,6209.79147088473,18.3938924023706,7180.71657423845,5211.61945330791,0.916236644323241,9.36144465904064,47.6266969716993,8.83198797269139,75.2385663535329,0.959968576940654,2.8829113316815,1.71082040340527,2.79351951837818,542.167907775654,417.494983931616,8.70280334402008,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,44.0436368175791,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,6.71187780531246,65.8866845136232,218.328834225825,6.4606602340729,1.0174263480914,9.26782189671954,1.26377029740985,79.8665503304245,12.163491721434,662.663020994952,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,129.183862710089,3.59405778895085,255.173497438978,0.00728252555439592,2.6851177739414,1786.88951097983,25.5402473942335,11991.9014722675,1.22719759846975,1540.96865392902,12.0651583081127,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,437.856946337879
"1F1",TRUE,9.88069345253936,31.6003332113121,3.37139762310394,131.214530634941,1.03665029682145,4.721480423765,10.1425767517356,5136.78903099241,9.44040617759534,4451.76154334972,5211.61945330791,0.916236644323241,5.21899321756656,47.6266969716993,8.83198797269139,75.2385663535329,0.996881161147722,4.30515630713608,2.56936247968896,2.79351951837818,340.878760760809,272.634777303118,8.70280334402008,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,27.190709433418,46.315850178828,515.172828177561,6.4606602340729,1.0174263480914,9.26782189671954,1.10096186131736,79.8665503304245,4.91483131537108,794.736908256132,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,446.852345374427,3.42417074060289,255.173497438978,0.00897769521415033,2.6851177739414,1341.15167227219,22.348354891204,11991.9014722675,1.22719759846975,1419.76304523658,10.1333867664011,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,327.992009726055
"1I0",FALSE,9.88069345253936,54.997866411927,3.37139762310394,179.680392159958,1.03665029682145,5.34777806436144,10.1425767517356,5851.34044853725,14.7126267131533,7493.93014590042,4769.2353389496,0.916236644323241,4.7228682620655,95.1434101654667,8.83198797269139,75.2385663535329,0.959968576940654,2.8829113316815,2.54399004614619,2.79351951837818,526.277426704309,272.634777303118,8.70280334402008,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,4.00422978946845,65.4780933451334,143.00824530674,6.4606602340729,1.0174263480914,9.26782189671954,1.06445296773691,79.8665503304245,4.91483131537108,506.108333707263,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,83.9408473098941,3.42417074060289,255.173497438978,0.00137818606738473,2.6851177739414,1974.621038996,22.348354891204,10770.310711505,1.22719759846975,1380.06164292597,10.1333867664011,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,467.13330427229
"1I1",TRUE,9.88069345253936,25.5730724000151,3.37139762310394,93.9043925371265,1.03665029682145,3.55042467109493,10.1425767517356,5422.25232954422,7.86429604476087,5192.14449948568,5211.61945330791,0.916236644323241,3.21840110864777,47.6266969716993,8.83198797269139,75.2385663535329,0.959968576940654,2.8829113316815,3.27520832488594,2.79351951837818,343.559593832402,272.634777303118,8.70280334402008,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,13.0324857903258,31.8967749857942,369.708747921075,6.4606602340729,1.0174263480914,9.26782189671954,1.06445296773691,79.8665503304245,4.91483131537108,648.719221124692,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,319.240143203465,3.42417074060289,255.173497438978,0.00137818606738473,2.6851177739414,675.507991495092,22.348354891204,9358.37992335291,1.22719759846975,1064.7285025741,10.1333867664011,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,216.376824774807
"1L0",FALSE,9.88069345253936,25.8203774413895,3.37139762310394,98.9573181600471,1.03665029682145,6.36717125607221,10.1425767517356,5093.76219732964,9.08071620965756,5139.12299107812,4290.36862640374,0.916236644323241,3.83977083954875,47.6266969716993,8.83198797269139,75.2385663535329,0.959968576940654,2.8829113316815,2.49476658871625,2.79351951837818,438.834066520555,350.444433444983,8.70280334402008,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,5.38895234800211,39.6628135791458,70.3856962239857,6.4606602340729,1.0174263480914,9.26782189671954,1.06445296773691,79.8665503304245,4.91483131537108,329.539900543167,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,38.0953683853206,6.45708798948323,255.173497438978,0.00361484618250706,2.6851177739414,778.378100753524,22.348354891204,8076.48016964597,1.22719759846975,860.678054470831,14.1864551843655,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,203.357756669558
"1L1",TRUE,9.88069345253936,23.1289297727908,3.37139762310394,81.3462777049471,1.03665029682145,5.07240832982587,10.1425767517356,4946.54922178556,7.78357097604233,5205.00416661029,5211.61945330791,0.916236644323241,3.28020554081911,47.6266969716993,8.83198797269139,75.2385663535329,0.959968576940654,2.8829113316815,1.5969003132177,2.79351951837818,352.884947263949,272.634777303118,8.70280334402008,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,10.886846812597,29.3462011814373,291.742483111734,6.4606602340729,1.0174263480914,9.26782189671954,1.06445296773691,79.8665503304245,8.03803144736176,466.135101751119,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,209.77319669535,3.42417074060289,255.173497438978,0.00137818606738473,2.6851177739414,504.743315695759,22.348354891204,8561.29408450712,1.22719759846975,845.989364854636,10.1333867664011,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,147.190810754018
"2C0",FALSE,9.88069345253936,21.2330021305395,3.37139762310394,71.0152489658884,1.03665029682145,6.0945410606625,10.1425767517356,5694.20330455402,7.78357097604233,6190.07615280702,3900.51879849016,0.916236644323241,3.27592099091884,47.6266969716993,8.83198797269139,75.2385663535329,0.959968576940654,2.8829113316815,1.66465939663985,2.79351951837818,467.698419928386,272.634777303118,8.70280334402008,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,4.26644922482356,23.705645308157,70.7902332906037,6.4606602340729,1.0174263480914,9.26782189671954,1.22185079080413,79.8665503304245,4.91483131537108,283.964306805142,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,32.1167673044668,3.42417074060289,255.173497438978,0.00155492939377503,2.6851177739414,1169.88605742927,22.348354891204,8741.66261635651,1.22719759846975,698.445131149153,10.1333867664011,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,173.107462083818
"2C1",TRUE,9.88069345253936,12.8086003936193,3.37139762310394,60.3305585138021,1.03665029682145,4.83534503376225,10.1425767517356,4224.04395730856,7.78357097604233,5494.05215050791,5211.61945330791,0.916236644323241,3.21840110864777,47.6266969716993,8.83198797269139,75.2385663535329,0.959968576940654,3.41239635451865,2.43228609620352,2.79351951837818,298.395576163529,272.634777303118,8.70280334402008,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,21.2337838118231,22.8996894689346,230.517836130854,6.4606602340729,1.0174263480914,9.26782189671954,1.06445296773691,80.287685740605,4.91483131537108,530.295914009591,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,224.529793856954,3.42417074060289,255.173497438978,0.00959216942507508,2.6851177739414,1028.54096806224,22.348354891204,10149.6454844373,1.22719759846975,672.780251589535,10.7524746373888,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,147.397052102207
"2D0",FALSE,9.88069345253936,21.9949283945664,3.37139762310394,87.2982136013653,1.03665029682145,6.77139510374752,10.1425767517356,6633.21329201159,8.26781513398937,7772.08764243891,3731.72721142909,0.916236644323241,4.20494647227687,47.6266969716993,8.83198797269139,75.2385663535329,0.959968576940654,2.8829113316815,2.34448420514821,2.79351951837818,465.879748719209,310.231769254304,8.70280334402008,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,3.07772127068462,26.2167259216608,82.6825275017942,6.4606602340729,1.0174263480914,9.26782189671954,1.38207525735361,79.8665503304245,5.73440217547751,334.376580436132,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,40.412576488256,3.42417074060289,255.173497438978,0.016095050606631,2.6851177739414,1155.47785154237,22.348354891204,8263.38700643273,1.22719759846975,761.052298662787,10.1333867664011,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,194.816028222019
"2D1",TRUE,9.88069345253936,19.2313226627427,3.37139762310394,69.5827212392702,1.03665029682145,5.92415250765154,10.1425767517356,5488.6873861218,7.78357097604233,6689.67828560128,5152.07243789835,0.916236644323241,3.57079260204693,47.6266969716993,8.83198797269139,75.2385663535329,1.01906869929923,3.74274157397349,2.87995054296174,2.79351951837818,451.031293168669,272.634777303118,8.70280334402008,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,13.4719290431556,26.5704196201546,320.14467979664,6.4606602340729,1.0174263480914,9.26782189671954,1.20475072518412,84.5868724537284,9.35755995183668,633.724330681303,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,296.478170824579,3.42417074060289,255.173497438978,0.00861693092510883,2.6851177739414,793.688644474877,22.348354891204,8766.75731641732,1.22719759846975,753.272143941799,10.1333867664011,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,165.245123547782
"2G0",FALSE,69.4839496232215,22.7487904882124,3.37139762310394,101.984052128099,1.03665029682145,5.51048863695114,10.1425767517356,5020.43590396505,12.2192193223228,6258.040903333,3697.58834200718,0.916236644323241,11.2438379443114,47.6266969716993,8.83198797269139,75.2385663535329,0.959968576940654,2.8829113316815,1.14436329694704,2.79351951837818,1032.32554126557,272.634777303118,8.70280334402008,4.21626045111441,9.68910174585461,8.3876463287462,2.60071218027309,7.64775219523268,2.90162727326545,216.863146957332,2.953933367977,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,7.88250723169429,25.5341716000612,146.583418934203,6.4606602340729,1.0174263480914,9.26782189671954,1.06445296773691,79.8665503304245,4.91483131537108,343.345008536792,1.14381291177631,7.98926271424283,24.1706182924594,26.6603439461194,0.904759881810046,0.741756914801224,59.5134250824635,3.42417074060289,255.173497438978,0.00979438861289169,2.6851177739414,974.107527875213,22.348354891204,8819.168955868,1.22719759846975,780.769601891201,10.1333867664011,8.03050863178554,2.56957597810529,27.332636615232,25.3395206625655,149.911562567824
"2G1",TRUE,9.88069345253936,9.40228630342074,3.37139762310394,74.3231263540992,1.03665029682145,3.55042467109493,10.1425767517356,3808.66109028146,7.78357097604233,4684.19955141081,5211.61945330791,0.916236644323241,3.21840110864777,47.6266969716993,8.83198797269139,75.2385663535329,0.959968576940654,3.42679402676273,2.4005179484085,2.79351951837818,304.372206021913,272.634777303118,8.70280334402008,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,15.1133250000728,23.4188478486058,337.152859874167,6.4606602340729,1.0174263480914,9.26782189671954,1.1591670743651,79.8665503304245,4.91483131537108,495.602585880694,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,257.997610136144,3.42417074060289,255.173497438978,0.00405389657078181,2.6851177739414,900.68716346386,22.348354891204,9018.72232979608,1.22719759846975,765.679133162365,10.1333867664011,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,152.266282364525
"2I0",FALSE,9.88069345253936,32.0665916865293,3.37139762310394,89.6370064065855,1.03665029682145,5.4231212727713,10.1425767517356,5370.94162715445,7.85527612025598,6353.88075332562,4133.2857802331,0.916236644323241,5.20430037644047,47.6266969716993,8.83198797269139,75.2385663535329,0.959968576940654,2.8829113316815,2.8700992627469,2.79351951837818,565.69684603288,437.243141363219,8.70280334402008,4.21626045111441,9.0509205767525,8.3876463287462,2.60071218027309,7.64775219523268,2.90068233248469,25.2952596393778,2.80888014730578,3.45208243915784,2.70589574219386,8.44801700200527,70.0966183229118,27.4099524975813,2.8596902013487,1.04257366268525,2.03293006800289,34.3994003713996,72.5898445772583,6.4606602340729,1.0174263480914,9.26782189671954,1.2224091308044,79.8665503304245,7.43337633688944,292.121426552362,1.14381291177631,7.98926271424283,24.1706182924594,26.4403797165597,0.904759881810046,0.741756914801224,39.4281139471233,4.258787258868,255.173497438978,0.0136012404137924,2.6851177739414,1760.54662297547,22.348354891204,6455.21586498343,1.22719759846975,899.124131244438,12.8390169992126,8.03050863178554,2.55299423806385,27.332636615232,25.3395206625655,251.594182054276
